"id_D";"date_R";"jour";"mois";"annee";"semaine";"id_t_jour";"id_M";"id_S"
"20170001";"02/01/2017";"2";"1";"2017";"1";"1";"1";"1"
"20170002";"03/01/2017";"3";"1";"2017";"1";"1";"1";"1"
"20170003";"04/01/2017";"4";"1";"2017";"1";"1";"1";"1"
"20170004";"05/01/2017";"5";"1";"2017";"1";"1";"1";"1"
"20170005";"06/01/2017";"6";"1";"2017";"1";"1";"1";"1"
"20170006";"09/01/2017";"9";"1";"2017";"2";"1";"1";"2"
"20170007";"10/01/2017";"10";"1";"2017";"2";"1";"1";"2"
"20170008";"11/01/2017";"11";"1";"2017";"2";"1";"1";"2"
"20170009";"12/01/2017";"12";"1";"2017";"2";"1";"1";"2"
"20170010";"13/01/2017";"13";"1";"2017";"2";"1";"1";"2"
"20170011";"16/01/2017";"16";"1";"2017";"3";"1";"1";"3"
"20170012";"17/01/2017";"17";"1";"2017";"3";"1";"1";"3"
"20170013";"18/01/2017";"18";"1";"2017";"3";"1";"1";"3"
"20170014";"19/01/2017";"19";"1";"2017";"3";"1";"1";"3"
"20170015";"20/01/2017";"20";"1";"2017";"3";"1";"1";"3"
"20170016";"23/01/2017";"23";"1";"2017";"4";"1";"1";"4"
"20170017";"24/01/2017";"24";"1";"2017";"4";"1";"1";"4"
"20170018";"25/01/2017";"25";"1";"2017";"4";"1";"1";"4"
"20170019";"26/01/2017";"26";"1";"2017";"4";"1";"1";"4"
"20170020";"27/01/2017";"27";"1";"2017";"4";"1";"1";"4"
"20170021";"30/01/2017";"30";"1";"2017";"5";"1";"1";"5"
"20170022";"31/01/2017";"31";"1";"2017";"5";"1";"1";"5"
"20170023";"01/02/2017";"1";"2";"2017";"5";"1";"2";"5"
"20170024";"02/02/2017";"2";"2";"2017";"5";"1";"2";"5"
"20170025";"03/02/2017";"3";"2";"2017";"5";"1";"2";"5"
"20170026";"06/02/2017";"6";"2";"2017";"6";"1";"2";"6"
"20170027";"07/02/2017";"7";"2";"2017";"6";"1";"2";"6"
"20170028";"08/02/2017";"8";"2";"2017";"6";"1";"2";"6"
"20170029";"09/02/2017";"9";"2";"2017";"6";"1";"2";"6"
"20170030";"10/02/2017";"10";"2";"2017";"6";"1";"2";"6"
"20170031";"13/02/2017";"13";"2";"2017";"7";"1";"2";"7"
"20170032";"14/02/2017";"14";"2";"2017";"7";"1";"2";"7"
"20170033";"15/02/2017";"15";"2";"2017";"7";"1";"2";"7"
"20170034";"16/02/2017";"16";"2";"2017";"7";"1";"2";"7"
"20170035";"17/02/2017";"17";"2";"2017";"7";"1";"2";"7"
"20170036";"20/02/2017";"20";"2";"2017";"8";"1";"2";"8"
"20170037";"21/02/2017";"21";"2";"2017";"8";"1";"2";"8"
"20170038";"22/02/2017";"22";"2";"2017";"8";"1";"2";"8"
"20170039";"23/02/2017";"23";"2";"2017";"8";"1";"2";"8"
"20170040";"24/02/2017";"24";"2";"2017";"8";"1";"2";"8"
"20170041";"27/02/2017";"27";"2";"2017";"9";"1";"2";"9"
"20170042";"28/02/2017";"28";"2";"2017";"9";"1";"2";"9"
"20170043";"01/03/2017";"1";"3";"2017";"9";"1";"3";"9"
"20170044";"02/03/2017";"2";"3";"2017";"9";"1";"3";"9"
"20170045";"03/03/2017";"3";"3";"2017";"9";"1";"3";"9"
"20170046";"06/03/2017";"6";"3";"2017";"10";"1";"3";"10"
"20170047";"07/03/2017";"7";"3";"2017";"10";"1";"3";"10"
"20170048";"08/03/2017";"8";"3";"2017";"10";"1";"3";"10"
"20170049";"09/03/2017";"9";"3";"2017";"10";"1";"3";"10"
"20170050";"10/03/2017";"10";"3";"2017";"10";"1";"3";"10"
"20170051";"13/03/2017";"13";"3";"2017";"11";"1";"3";"11"
"20170052";"14/03/2017";"14";"3";"2017";"11";"1";"3";"11"
"20170053";"15/03/2017";"15";"3";"2017";"11";"1";"3";"11"
"20170054";"16/03/2017";"16";"3";"2017";"11";"1";"3";"11"
"20170055";"17/03/2017";"17";"3";"2017";"11";"1";"3";"11"
"20170056";"20/03/2017";"20";"3";"2017";"12";"1";"3";"12"
"20170057";"21/03/2017";"21";"3";"2017";"12";"1";"3";"12"
"20170058";"22/03/2017";"22";"3";"2017";"12";"1";"3";"12"
"20170059";"23/03/2017";"23";"3";"2017";"12";"1";"3";"12"
"20170060";"24/03/2017";"24";"3";"2017";"12";"1";"3";"12"
"20170061";"27/03/2017";"27";"3";"2017";"13";"1";"3";"13"
"20170062";"28/03/2017";"28";"3";"2017";"13";"1";"3";"13"
"20170063";"31/03/2017";"31";"3";"2017";"13";"1";"3";"13"
"20170064";"03/04/2017";"3";"4";"2017";"14";"1";"4";"14"
"20170065";"04/04/2017";"4";"4";"2017";"14";"1";"4";"14"
"20170066";"05/04/2017";"5";"4";"2017";"14";"1";"4";"14"
"20170067";"06/04/2017";"6";"4";"2017";"14";"1";"4";"14"
"20170068";"07/04/2017";"7";"4";"2017";"14";"1";"4";"14"
"20170069";"10/04/2017";"10";"4";"2017";"15";"1";"4";"15"
"20170070";"11/04/2017";"11";"4";"2017";"15";"1";"4";"15"
"20170071";"12/04/2017";"12";"4";"2017";"15";"1";"4";"15"
"20170072";"13/04/2017";"13";"4";"2017";"15";"1";"4";"15"
"20170073";"14/04/2017";"14";"4";"2017";"15";"1";"4";"15"
"20170074";"17/04/2017";"17";"4";"2017";"16";"1";"4";"16"
"20170075";"18/04/2017";"18";"4";"2017";"16";"1";"4";"16"
"20170076";"19/04/2017";"19";"4";"2017";"16";"1";"4";"16"
"20170077";"20/04/2017";"20";"4";"2017";"16";"1";"4";"16"
"20170078";"21/04/2017";"21";"4";"2017";"16";"1";"4";"16"
"20170079";"24/04/2017";"24";"4";"2017";"17";"1";"4";"17"
"20170080";"25/04/2017";"25";"4";"2017";"17";"1";"4";"17"
"20170081";"26/04/2017";"26";"4";"2017";"17";"1";"4";"17"
"20170082";"27/04/2017";"27";"4";"2017";"17";"1";"4";"17"
"20170083";"28/04/2017";"28";"4";"2017";"17";"1";"4";"17"
"20170084";"02/05/2017";"2";"5";"2017";"18";"1";"5";"18"
"20170085";"03/05/2017";"3";"5";"2017";"18";"1";"5";"18"
"20170086";"04/05/2017";"4";"5";"2017";"18";"1";"5";"18"
"20170087";"05/05/2017";"5";"5";"2017";"18";"1";"5";"18"
"20170088";"08/05/2017";"8";"5";"2017";"19";"1";"5";"19"
"20170089";"09/05/2017";"9";"5";"2017";"19";"1";"5";"19"
"20170090";"10/05/2017";"10";"5";"2017";"19";"1";"5";"19"
"20170091";"11/05/2017";"11";"5";"2017";"19";"1";"5";"19"
"20170092";"12/05/2017";"12";"5";"2017";"19";"1";"5";"19"
"20170093";"15/05/2017";"15";"5";"2017";"20";"1";"5";"20"
"20170094";"16/05/2017";"16";"5";"2017";"20";"1";"5";"20"
"20170095";"17/05/2017";"17";"5";"2017";"20";"1";"5";"20"
"20170096";"18/05/2017";"18";"5";"2017";"20";"1";"5";"20"
"20170097";"19/05/2017";"19";"5";"2017";"20";"1";"5";"20"
"20170098";"22/05/2017";"22";"5";"2017";"21";"1";"5";"21"
"20170099";"23/05/2017";"23";"5";"2017";"21";"1";"5";"21"
"20170100";"24/05/2017";"24";"5";"2017";"21";"1";"5";"21"
"20170101";"25/05/2017";"25";"5";"2017";"21";"1";"5";"21"
"20170102";"26/05/2017";"26";"5";"2017";"21";"1";"5";"21"
"20170103";"29/05/2017";"29";"5";"2017";"22";"1";"5";"22"
"20170104";"30/05/2017";"30";"5";"2017";"22";"1";"5";"22"
"20170105";"31/05/2017";"31";"5";"2017";"22";"1";"5";"22"
"20170106";"01/06/2017";"1";"6";"2017";"22";"1";"6";"22"
"20170107";"02/06/2017";"2";"6";"2017";"22";"1";"6";"22"
"20170108";"05/06/2017";"5";"6";"2017";"23";"1";"6";"23"
"20170109";"06/06/2017";"6";"6";"2017";"23";"1";"6";"23"
"20170110";"07/06/2017";"7";"6";"2017";"23";"1";"6";"23"
"20170111";"08/06/2017";"8";"6";"2017";"23";"1";"6";"23"
"20170112";"09/06/2017";"9";"6";"2017";"23";"1";"6";"23"
"20170113";"12/06/2017";"12";"6";"2017";"24";"1";"6";"24"
"20170114";"13/06/2017";"13";"6";"2017";"24";"1";"6";"24"
"20170115";"14/06/2017";"14";"6";"2017";"24";"1";"6";"24"
"20170116";"15/06/2017";"15";"6";"2017";"24";"1";"6";"24"
"20170117";"16/06/2017";"16";"6";"2017";"24";"1";"6";"24"
"20170118";"19/06/2017";"19";"6";"2017";"25";"1";"6";"25"
"20170119";"20/06/2017";"20";"6";"2017";"25";"1";"6";"25"
"20170120";"21/06/2017";"21";"6";"2017";"25";"1";"6";"25"
"20170121";"22/06/2017";"22";"6";"2017";"25";"1";"6";"25"
"20170122";"23/06/2017";"23";"6";"2017";"25";"1";"6";"25"
"20170123";"26/06/2017";"26";"6";"2017";"26";"1";"6";"26"
"20170124";"27/06/2017";"27";"6";"2017";"26";"1";"6";"26"
"20170125";"28/06/2017";"28";"6";"2017";"26";"1";"6";"26"
"20170126";"29/06/2017";"29";"6";"2017";"26";"1";"6";"26"
"20170127";"30/06/2017";"30";"6";"2017";"26";"1";"6";"26"
"20170128";"03/07/2017";"3";"7";"2017";"27";"1";"7";"27"
"20170129";"04/07/2017";"4";"7";"2017";"27";"1";"7";"27"
"20170130";"05/07/2017";"5";"7";"2017";"27";"1";"7";"27"
"20170131";"06/07/2017";"6";"7";"2017";"27";"1";"7";"27"
"20170132";"07/07/2017";"7";"7";"2017";"27";"1";"7";"27"
"20170133";"10/07/2017";"10";"7";"2017";"28";"1";"7";"28"
"20170134";"11/07/2017";"11";"7";"2017";"28";"1";"7";"28"
"20170135";"12/07/2017";"12";"7";"2017";"28";"1";"7";"28"
"20170136";"13/07/2017";"13";"7";"2017";"28";"1";"7";"28"
"20170137";"14/07/2017";"14";"7";"2017";"28";"1";"7";"28"
"20170138";"17/07/2017";"17";"7";"2017";"29";"1";"7";"29"
"20170139";"18/07/2017";"18";"7";"2017";"29";"1";"7";"29"
"20170140";"19/07/2017";"19";"7";"2017";"29";"1";"7";"29"
"20170141";"20/07/2017";"20";"7";"2017";"29";"1";"7";"29"
"20170142";"21/07/2017";"21";"7";"2017";"29";"1";"7";"29"
"20170143";"24/07/2017";"24";"7";"2017";"30";"1";"7";"30"
"20170144";"25/07/2017";"25";"7";"2017";"30";"1";"7";"30"
"20170145";"26/07/2017";"26";"7";"2017";"30";"1";"7";"30"
"20170146";"27/07/2017";"27";"7";"2017";"30";"1";"7";"30"
"20170147";"28/07/2017";"28";"7";"2017";"30";"1";"7";"30"
"20170148";"31/07/2017";"31";"7";"2017";"31";"1";"7";"31"
"20170149";"01/08/2017";"1";"8";"2017";"31";"1";"8";"31"
"20170150";"02/08/2017";"2";"8";"2017";"31";"1";"8";"31"
"20170151";"03/08/2017";"3";"8";"2017";"31";"1";"8";"31"
"20170152";"04/08/2017";"4";"8";"2017";"31";"1";"8";"31"
"20170153";"07/08/2017";"7";"8";"2017";"32";"1";"8";"32"
"20170154";"08/08/2017";"8";"8";"2017";"32";"1";"8";"32"
"20170155";"09/08/2017";"9";"8";"2017";"32";"1";"8";"32"
"20170156";"10/08/2017";"10";"8";"2017";"32";"1";"8";"32"
"20170157";"11/08/2017";"11";"8";"2017";"32";"1";"8";"32"
"20170158";"14/08/2017";"14";"8";"2017";"33";"1";"8";"33"
"20170159";"15/08/2017";"15";"8";"2017";"33";"1";"8";"33"
"20170160";"16/08/2017";"16";"8";"2017";"33";"1";"8";"33"
"20170161";"17/08/2017";"17";"8";"2017";"33";"1";"8";"33"
"20170162";"18/08/2017";"18";"8";"2017";"33";"1";"8";"33"
"20170163";"21/08/2017";"21";"8";"2017";"34";"1";"8";"34"
"20170164";"22/08/2017";"22";"8";"2017";"34";"1";"8";"34"
"20170165";"23/08/2017";"23";"8";"2017";"34";"1";"8";"34"
"20170166";"24/08/2017";"24";"8";"2017";"34";"1";"8";"34"
"20170167";"25/08/2017";"25";"8";"2017";"34";"1";"8";"34"
"20170168";"28/08/2017";"28";"8";"2017";"35";"1";"8";"35"
"20170169";"31/08/2017";"31";"8";"2017";"35";"1";"8";"35"
"20170170";"01/09/2017";"1";"9";"2017";"35";"1";"9";"35"
"20170171";"04/09/2017";"4";"9";"2017";"36";"1";"9";"36"
"20170172";"05/09/2017";"5";"9";"2017";"36";"1";"9";"36"
"20170173";"06/09/2017";"6";"9";"2017";"36";"1";"9";"36"
"20170174";"07/09/2017";"7";"9";"2017";"36";"1";"9";"36"
"20170175";"08/09/2017";"8";"9";"2017";"36";"1";"9";"36"
"20170176";"11/09/2017";"11";"9";"2017";"37";"1";"9";"37"
"20170177";"12/09/2017";"12";"9";"2017";"37";"1";"9";"37"
"20170178";"13/09/2017";"13";"9";"2017";"37";"1";"9";"37"
"20170179";"14/09/2017";"14";"9";"2017";"37";"1";"9";"37"
"20170180";"15/09/2017";"15";"9";"2017";"37";"1";"9";"37"
"20170181";"18/09/2017";"18";"9";"2017";"38";"1";"9";"38"
"20170182";"19/09/2017";"19";"9";"2017";"38";"1";"9";"38"
"20170183";"20/09/2017";"20";"9";"2017";"38";"1";"9";"38"
"20170184";"21/09/2017";"21";"9";"2017";"38";"1";"9";"38"
"20170185";"22/09/2017";"22";"9";"2017";"38";"1";"9";"38"
"20170186";"25/09/2017";"25";"9";"2017";"39";"1";"9";"39"
"20170187";"26/09/2017";"26";"9";"2017";"39";"1";"9";"39"
"20170188";"27/09/2017";"27";"9";"2017";"39";"1";"9";"39"
"20170189";"28/09/2017";"28";"9";"2017";"39";"1";"9";"39"
"20170190";"29/09/2017";"29";"9";"2017";"39";"1";"9";"39"
"20170191";"02/10/2017";"2";"10";"2017";"40";"1";"10";"40"
"20170192";"03/10/2017";"3";"10";"2017";"40";"1";"10";"40"
"20170193";"04/10/2017";"4";"10";"2017";"40";"1";"10";"40"
"20170194";"05/10/2017";"5";"10";"2017";"40";"1";"10";"40"
"20170195";"06/10/2017";"6";"10";"2017";"40";"1";"10";"40"
"20170196";"09/10/2017";"9";"10";"2017";"41";"1";"10";"41"
"20170197";"10/10/2017";"10";"10";"2017";"41";"1";"10";"41"
"20170198";"11/10/2017";"11";"10";"2017";"41";"1";"10";"41"
"20170199";"12/10/2017";"12";"10";"2017";"41";"1";"10";"41"
"20170200";"13/10/2017";"13";"10";"2017";"41";"1";"10";"41"
"20170201";"16/10/2017";"16";"10";"2017";"42";"1";"10";"42"
"20170202";"17/10/2017";"17";"10";"2017";"42";"1";"10";"42"
"20170203";"18/10/2017";"18";"10";"2017";"42";"1";"10";"42"
"20170204";"19/10/2017";"19";"10";"2017";"42";"1";"10";"42"
"20170205";"20/10/2017";"20";"10";"2017";"42";"1";"10";"42"
"20170206";"23/10/2017";"23";"10";"2017";"43";"1";"10";"43"
"20170207";"24/10/2017";"24";"10";"2017";"43";"1";"10";"43"
"20170208";"25/10/2017";"25";"10";"2017";"43";"1";"10";"43"
"20170209";"26/10/2017";"26";"10";"2017";"43";"1";"10";"43"
"20170210";"27/10/2017";"27";"10";"2017";"43";"1";"10";"43"
"20170211";"30/10/2017";"30";"10";"2017";"44";"1";"10";"44"
"20170212";"31/10/2017";"31";"10";"2017";"44";"1";"10";"44"
"20170213";"01/11/2017";"1";"11";"2017";"44";"1";"11";"44"
"20170214";"02/11/2017";"2";"11";"2017";"44";"1";"11";"44"
"20170215";"03/11/2017";"3";"11";"2017";"44";"1";"11";"44"
"20170216";"06/11/2017";"6";"11";"2017";"45";"1";"11";"45"
"20170217";"07/11/2017";"7";"11";"2017";"45";"1";"11";"45"
"20170218";"08/11/2017";"8";"11";"2017";"45";"1";"11";"45"
"20170219";"09/11/2017";"9";"11";"2017";"45";"1";"11";"45"
"20170220";"10/11/2017";"10";"11";"2017";"45";"1";"11";"45"
"20170221";"13/11/2017";"13";"11";"2017";"46";"1";"11";"46"
"20170222";"14/11/2017";"14";"11";"2017";"46";"1";"11";"46"
"20170223";"15/11/2017";"15";"11";"2017";"46";"1";"11";"46"
"20170224";"16/11/2017";"16";"11";"2017";"46";"1";"11";"46"
"20170225";"17/11/2017";"17";"11";"2017";"46";"1";"11";"46"
"20170226";"20/11/2017";"20";"11";"2017";"47";"1";"11";"47"
"20170227";"21/11/2017";"21";"11";"2017";"47";"1";"11";"47"
"20170228";"22/11/2017";"22";"11";"2017";"47";"1";"11";"47"
"20170229";"23/11/2017";"23";"11";"2017";"47";"1";"11";"47"
"20170230";"24/11/2017";"24";"11";"2017";"47";"1";"11";"47"
"20170231";"27/11/2017";"27";"11";"2017";"48";"1";"11";"48"
"20170232";"28/11/2017";"28";"11";"2017";"48";"1";"11";"48"
"20170233";"29/11/2017";"29";"11";"2017";"48";"1";"11";"48"
"20170234";"30/11/2017";"30";"11";"2017";"48";"1";"11";"48"
"20170235";"01/12/2017";"1";"12";"2017";"48";"1";"12";"48"
"20170236";"04/12/2017";"4";"12";"2017";"49";"1";"12";"49"
"20170237";"05/12/2017";"5";"12";"2017";"49";"1";"12";"49"
"20170238";"06/12/2017";"6";"12";"2017";"49";"1";"12";"49"
"20170239";"07/12/2017";"7";"12";"2017";"49";"1";"12";"49"
"20170240";"08/12/2017";"8";"12";"2017";"49";"1";"12";"49"
"20170241";"11/12/2017";"11";"12";"2017";"50";"1";"12";"50"
"20170242";"12/12/2017";"12";"12";"2017";"50";"1";"12";"50"
"20170243";"13/12/2017";"13";"12";"2017";"50";"1";"12";"50"
"20170244";"14/12/2017";"14";"12";"2017";"50";"1";"12";"50"
"20170245";"15/12/2017";"15";"12";"2017";"50";"1";"12";"50"
"20170246";"18/12/2017";"18";"12";"2017";"51";"1";"12";"51"
"20170247";"19/12/2017";"19";"12";"2017";"51";"1";"12";"51"
"20170248";"20/12/2017";"20";"12";"2017";"51";"1";"12";"51"
"20170249";"21/12/2017";"21";"12";"2017";"51";"1";"12";"51"
"20170250";"22/12/2017";"22";"12";"2017";"51";"1";"12";"51"
"20170251";"25/12/2017";"25";"12";"2017";"52";"1";"12";"52"
"20170252";"26/12/2017";"26";"12";"2017";"52";"1";"12";"52"
"20170253";"27/12/2017";"27";"12";"2017";"52";"1";"12";"52"
"20170254";"28/12/2017";"28";"12";"2017";"52";"1";"12";"52"
"20170255";"29/12/2017";"29";"12";"2017";"52";"1";"12";"52"
"20180256";"01/01/2018";"1";"1";"2018";"1";"1";"13";"53"
"20180257";"02/01/2018";"2";"1";"2018";"1";"1";"13";"53"
"20180258";"03/01/2018";"3";"1";"2018";"1";"1";"13";"53"
"20180259";"04/01/2018";"4";"1";"2018";"1";"1";"13";"53"
"20180260";"05/01/2018";"5";"1";"2018";"1";"1";"13";"53"
"20180261";"08/01/2018";"8";"1";"2018";"2";"1";"13";"54"
"20180262";"09/01/2018";"9";"1";"2018";"2";"1";"13";"54"
"20180263";"10/01/2018";"10";"1";"2018";"2";"1";"13";"54"
"20180264";"11/01/2018";"11";"1";"2018";"2";"1";"13";"54"
"20180265";"12/01/2018";"12";"1";"2018";"2";"1";"13";"54"
"20180266";"15/01/2018";"15";"1";"2018";"3";"1";"13";"55"
"20180267";"16/01/2018";"16";"1";"2018";"3";"1";"13";"55"
"20180268";"17/01/2018";"17";"1";"2018";"3";"1";"13";"55"
"20180269";"18/01/2018";"18";"1";"2018";"3";"1";"13";"55"
"20180270";"19/01/2018";"19";"1";"2018";"3";"1";"13";"55"
"20180271";"22/01/2018";"22";"1";"2018";"4";"1";"13";"56"
"20180272";"23/01/2018";"23";"1";"2018";"4";"1";"13";"56"
"20180273";"24/01/2018";"24";"1";"2018";"4";"1";"13";"56"
"20180274";"25/01/2018";"25";"1";"2018";"4";"1";"13";"56"
"20180275";"26/01/2018";"26";"1";"2018";"4";"1";"13";"56"
"20180276";"29/01/2018";"29";"1";"2018";"5";"1";"13";"57"
"20180277";"30/01/2018";"30";"1";"2018";"5";"1";"13";"57"
"20180278";"31/01/2018";"31";"1";"2018";"5";"1";"13";"57"
"20180279";"01/02/2018";"1";"2";"2018";"5";"1";"14";"57"
"20180280";"02/02/2018";"2";"2";"2018";"5";"1";"14";"57"
"20180281";"05/02/2018";"5";"2";"2018";"6";"1";"14";"58"
"20180282";"06/02/2018";"6";"2";"2018";"6";"1";"14";"58"
"20180283";"07/02/2018";"7";"2";"2018";"6";"1";"14";"58"
"20180284";"08/02/2018";"8";"2";"2018";"6";"1";"14";"58"
"20180285";"09/02/2018";"9";"2";"2018";"6";"1";"14";"58"
"20180286";"12/02/2018";"12";"2";"2018";"7";"1";"14";"59"
"20180287";"13/02/2018";"13";"2";"2018";"7";"1";"14";"59"
"20180288";"14/02/2018";"14";"2";"2018";"7";"1";"14";"59"
"20180289";"15/02/2018";"15";"2";"2018";"7";"1";"14";"59"
"20180290";"16/02/2018";"16";"2";"2018";"7";"1";"14";"59"
"20180291";"19/02/2018";"19";"2";"2018";"8";"1";"14";"60"
"20180292";"20/02/2018";"20";"2";"2018";"8";"1";"14";"60"
"20180293";"21/02/2018";"21";"2";"2018";"8";"1";"14";"60"
"20180294";"22/02/2018";"22";"2";"2018";"8";"1";"14";"60"
"20180295";"23/02/2018";"23";"2";"2018";"8";"1";"14";"60"
"20180296";"26/02/2018";"26";"2";"2018";"9";"1";"14";"61"
"20180297";"27/02/2018";"27";"2";"2018";"9";"1";"14";"61"
"20180298";"28/02/2018";"28";"2";"2018";"9";"1";"14";"61"
"20180299";"01/03/2018";"1";"3";"2018";"9";"1";"15";"61"
"20180300";"02/03/2018";"2";"3";"2018";"9";"1";"15";"61"
"20180301";"05/03/2018";"5";"3";"2018";"10";"1";"15";"62"
"20180302";"06/03/2018";"6";"3";"2018";"10";"1";"15";"62"
"20180303";"07/03/2018";"7";"3";"2018";"10";"1";"15";"62"
"20180304";"08/03/2018";"8";"3";"2018";"10";"1";"15";"62"
"20180305";"09/03/2018";"9";"3";"2018";"10";"1";"15";"62"
"20180306";"12/03/2018";"12";"3";"2018";"11";"1";"15";"63"
"20180307";"13/03/2018";"13";"3";"2018";"11";"1";"15";"63"
"20180308";"14/03/2018";"14";"3";"2018";"11";"1";"15";"63"
"20180309";"15/03/2018";"15";"3";"2018";"11";"1";"15";"63"
"20180310";"16/03/2018";"16";"3";"2018";"11";"1";"15";"63"
"20180311";"19/03/2018";"19";"3";"2018";"12";"1";"15";"64"
"20180312";"20/03/2018";"20";"3";"2018";"12";"1";"15";"64"
"20180313";"21/03/2018";"21";"3";"2018";"12";"1";"15";"64"
"20180314";"22/03/2018";"22";"3";"2018";"12";"1";"15";"64"
"20180315";"23/03/2018";"23";"3";"2018";"12";"1";"15";"64"
"20180316";"26/03/2018";"26";"3";"2018";"13";"1";"15";"65"
"20180317";"27/03/2018";"27";"3";"2018";"13";"1";"15";"65"
"20180318";"30/03/2018";"30";"3";"2018";"13";"1";"15";"65"
"20180319";"02/04/2018";"2";"4";"2018";"14";"1";"16";"66"
"20180320";"03/04/2018";"3";"4";"2018";"14";"1";"16";"66"
"20180321";"04/04/2018";"4";"4";"2018";"14";"1";"16";"66"
"20180322";"05/04/2018";"5";"4";"2018";"14";"1";"16";"66"
"20180323";"06/04/2018";"6";"4";"2018";"14";"1";"16";"66"
"20180324";"09/04/2018";"9";"4";"2018";"15";"1";"16";"67"
"20180325";"10/04/2018";"10";"4";"2018";"15";"1";"16";"67"
"20180326";"11/04/2018";"11";"4";"2018";"15";"1";"16";"67"
"20180327";"12/04/2018";"12";"4";"2018";"15";"1";"16";"67"
"20180328";"13/04/2018";"13";"4";"2018";"15";"1";"16";"67"
"20180329";"16/04/2018";"16";"4";"2018";"16";"1";"16";"68"
"20180330";"17/04/2018";"17";"4";"2018";"16";"1";"16";"68"
"20180331";"18/04/2018";"18";"4";"2018";"16";"1";"16";"68"
"20180332";"19/04/2018";"19";"4";"2018";"16";"1";"16";"68"
"20180333";"20/04/2018";"20";"4";"2018";"16";"1";"16";"68"
"20180334";"23/04/2018";"23";"4";"2018";"17";"1";"16";"69"
"20180335";"24/04/2018";"24";"4";"2018";"17";"1";"16";"69"
"20180336";"25/04/2018";"25";"4";"2018";"17";"1";"16";"69"
"20180337";"26/04/2018";"26";"4";"2018";"17";"1";"16";"69"
"20180338";"27/04/2018";"27";"4";"2018";"17";"1";"16";"69"
"20180339";"30/04/2018";"30";"4";"2018";"18";"1";"16";"70"
"20180340";"01/05/2018";"1";"5";"2018";"18";"1";"17";"70"
"20180341";"02/05/2018";"2";"5";"2018";"18";"1";"17";"70"
"20180342";"03/05/2018";"3";"5";"2018";"18";"1";"17";"70"
"20180343";"04/05/2018";"4";"5";"2018";"18";"1";"17";"70"
"20180344";"07/05/2018";"7";"5";"2018";"19";"1";"17";"71"
"20180345";"08/05/2018";"8";"5";"2018";"19";"1";"17";"71"
"20180346";"09/05/2018";"9";"5";"2018";"19";"1";"17";"71"
"20180347";"10/05/2018";"10";"5";"2018";"19";"1";"17";"71"
"20180348";"11/05/2018";"11";"5";"2018";"19";"1";"17";"71"
"20180349";"14/05/2018";"14";"5";"2018";"20";"1";"17";"72"
"20180350";"15/05/2018";"15";"5";"2018";"20";"1";"17";"72"
"20180351";"16/05/2018";"16";"5";"2018";"20";"1";"17";"72"
"20180352";"17/05/2018";"17";"5";"2018";"20";"1";"17";"72"
"20180353";"18/05/2018";"18";"5";"2018";"20";"1";"17";"72"
"20180354";"21/05/2018";"21";"5";"2018";"21";"1";"17";"73"
"20180355";"22/05/2018";"22";"5";"2018";"21";"1";"17";"73"
"20180356";"23/05/2018";"23";"5";"2018";"21";"1";"17";"73"
"20180357";"24/05/2018";"24";"5";"2018";"21";"1";"17";"73"
"20180358";"25/05/2018";"25";"5";"2018";"21";"1";"17";"73"
"20180359";"28/05/2018";"28";"5";"2018";"22";"1";"17";"74"
"20180360";"29/05/2018";"29";"5";"2018";"22";"1";"17";"74"
"20180361";"30/05/2018";"30";"5";"2018";"22";"1";"17";"74"
"20180362";"31/05/2018";"31";"5";"2018";"22";"1";"17";"74"
"20180363";"01/06/2018";"1";"6";"2018";"22";"1";"18";"74"
"20180364";"04/06/2018";"4";"6";"2018";"23";"1";"18";"75"
"20180365";"05/06/2018";"5";"6";"2018";"23";"1";"18";"75"
"20180366";"06/06/2018";"6";"6";"2018";"23";"1";"18";"75"
"20180367";"07/06/2018";"7";"6";"2018";"23";"1";"18";"75"
"20180368";"08/06/2018";"8";"6";"2018";"23";"1";"18";"75"
"20180369";"11/06/2018";"11";"6";"2018";"24";"1";"18";"76"
"20180370";"12/06/2018";"12";"6";"2018";"24";"1";"18";"76"
"20180371";"13/06/2018";"13";"6";"2018";"24";"1";"18";"76"
"20180372";"14/06/2018";"14";"6";"2018";"24";"1";"18";"76"
"20180373";"15/06/2018";"15";"6";"2018";"24";"1";"18";"76"
"20180374";"18/06/2018";"18";"6";"2018";"25";"1";"18";"77"
"20180375";"19/06/2018";"19";"6";"2018";"25";"1";"18";"77"
"20180376";"20/06/2018";"20";"6";"2018";"25";"1";"18";"77"
"20180377";"21/06/2018";"21";"6";"2018";"25";"1";"18";"77"
"20180378";"22/06/2018";"22";"6";"2018";"25";"1";"18";"77"
"20180379";"25/06/2018";"25";"6";"2018";"26";"1";"18";"78"
"20180380";"26/06/2018";"26";"6";"2018";"26";"1";"18";"78"
"20180381";"27/06/2018";"27";"6";"2018";"26";"1";"18";"78"
"20180382";"28/06/2018";"28";"6";"2018";"26";"1";"18";"78"
"20180383";"29/06/2018";"29";"6";"2018";"26";"1";"18";"78"
"20180384";"02/07/2018";"2";"7";"2018";"27";"1";"19";"79"
"20180385";"03/07/2018";"3";"7";"2018";"27";"1";"19";"79"
"20180386";"04/07/2018";"4";"7";"2018";"27";"1";"19";"79"
"20180387";"05/07/2018";"5";"7";"2018";"27";"1";"19";"79"
